full_text,created_at
"ตัวเลขจาก #ชิลี ซึ่งฉีด #วัคซีนโควิด19  *ชิโนแวค* อย่างน้อย 1 โดส ให้แก่ปชช. 10.5ล้าน คน พบป้องกัน #โควิด ได้เพียง *16%*
หากได้รับสองโดส ประสิทธิภาพต้านโควิดคือ 67%
เป็นเหตุให้เคสโควิดเพิ่มอย่างรวดเร็ว เพราะผ่อนปรนมาตรการ &amp; ปชช.ส่วนใหญ่ได้เพียงโดสเดียว
https://t.co/3GwH65mGoy",2021-04-20 23:11:41
"RT @Coronavirusgoo1: Early figures in the UK:

For every 2,300 patients admitted to hospital with Covid, only 1 had the vaccine at least 3…",2021-04-20 23:07:34
RT @NHSuk: The NHS is sending texts to some people to invite them to book a COVID-19 vaccine appointment. These may come from a local NHS s…,2021-04-20 23:14:56
"RT @SadiqDorasat: Now, with work moving towards the younger demographic, we want to be first again to provide the data. We are less than 10…",2021-04-20 23:05:53
"RT @mabarnier: “Niña de 2 años que formó parte de los ensayos clínicos que se están llevando a cabo en niños a partir de los 6 meses, lamen…",2021-04-20 23:00:57
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:01:04
RT @zeynep: Thousands of retweets for implying a “5X” surge of B1617 variant is related to school openings in the UK—and rising despite vac…,2021-04-20 23:12:12
RT @Scottishnotbrit: Pfizer Covid Vaccine Child Trial kills 2 year-old Girl https://t.co/gJHuB62CY9 via @DailyExposeNews,2021-04-20 23:09:34
People who got Pfizer vaccine in Israel later developed shingles https://t.co/WPPPIZfqnB via @MailOnline,2021-04-20 23:13:37
RT @Scottishnotbrit: Pfizer Covid Vaccine Child Trial kills 2 year-old Girl https://t.co/gJHuB62CY9 via @DailyExposeNews,2021-04-20 23:00:38
"RT @PoliticsPollss: Michael Gove is visiting Israel to study a COVID ""green pass"" smartphone app that could soon be the model for vaccine p…",2021-04-20 23:09:33
"RT @SkyNews: #COVID19 vaccine uptake has tripled among ethnic minority communities since February, says Dr Nikki Kanani, medical director o…",2021-04-20 23:02:12
RT @GirlOnYourScre1: @JeanmarcBenoit AZ and pfiser comparisons https://t.co/9X32NmGLff,2021-04-20 23:10:02
"RT @JackNationalist: Two year old dies after having the Pfizer Covid Vaccine

""We are devastated to report that a two year old girl has sad…",2021-04-20 23:06:34
"Shingles may be a rare side effect of the Pfizer-BioNTech coronavirus vaccine, a new study claims. Researchers in Israel found that people with certain autoimmune diseases were more likely to develop herpes zoster, compared to those without 
https://t.co/kaGHckZxcn",2021-04-20 23:05:29
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 23:05:38
"RT @mattprescott: When one EXTREMELY RICH and POWERFUL person dies of COVID, despite having had two VACCINE JABS, we will see the UK adopt…",2021-04-20 23:13:36
@ChrisMusson @NUSScotland Boy is she rattled. The truth of the matter is she’s really had nothing to do with the success of the vaccination programme that’s all down to Boris. If she’d had Indy in 2014 it’d be years before we got the vaccine. Thank god were still part of the Uk. Better together.,2021-04-20 23:10:18
RT @Jetset0011: @SimonPearson961 Same goes for all vaccines in UK. There are now statistically more people dying from the vaccine in the UK…,2021-04-20 23:03:46
"RT @mattprescott: When one EXTREMELY RICH and POWERFUL person dies of COVID, despite having had two VACCINE JABS, we will see the UK adopt…",2021-04-20 23:08:50
RT @meimei61007707: Pfizer Covid Vaccine Child Trial kills 2 year-old Girl – Daily Expose https://t.co/QKUQZ9D06J,2021-04-20 23:11:03
"RT @Coronavirusgoo1: Early figures in the UK:

For every 2,300 patients admitted to hospital with Covid, only 1 had the vaccine at least 3…",2021-04-20 23:12:13
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 23:08:59
UK records 33 Covid deaths as ‘possible’ blood clot link discovered in another vaccine - Evening Standard https://t.co/HLEVbcrRTy,2021-04-20 23:07:03
"RT @chikawatanabe: vaccine sourcing to EU = procurement; to US/UK = VC investments

UK・USはワクチン確保を「ハイリスク事業に出資する」というベンチャー投資のように行ったのに対しEUは「物資を…",2021-04-20 23:00:27
"RT @bhwords: New guidance in the Green Book on COVID-19 vaccination: 

https://t.co/XMQ2BIAGFR on patients with previous thrombosis &amp; throm…",2021-04-20 23:14:36
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 23:08:20
"RT @CraigMirage: 95,000 UK Severe Adverse Reactions Cases From Pfizer Jab !

https://t.co/FxesSqvT0w",2021-04-20 23:11:56
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:08:32
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 23:03:32
Have Jewish people not suffered enough experimentation already? Israel to be tried for “Crimes against Humanity” after mandatory Covid Vaccine Experiment – Daily Expose https://t.co/AmOLB28B7G,2021-04-20 23:06:23
@jblovatt It’s a matter of time UK students will be required to have a vaccine :(,2021-04-20 23:09:30
"RT @PoliticsPollss: Michael Gove is visiting Israel to study a COVID ""green pass"" smartphone app that could soon be the model for vaccine p…",2021-04-20 23:00:10
RT @gucciya234: قامت صحيفة daily express البريطانية بانتقاد وثيقة “تغيير السلوك” الصادرة من UK-Council لحث الشعب على اخذ لقاح تجريبي ووصفته…,2021-04-20 23:10:43
"RT @Goldie6473: @N_F_T_W Also news from Israel
https://t.co/12jgxv9dHP",2021-04-20 23:05:09
"@PfizerNL ik hoop van harte dat er in Nederland geen enkele ouder te vinden is, die zijn kind blootstelt aan n experimenteel vaccin. (Overleden kindje had geen onderliggend lijden).
https://t.co/Tn1ANWgJwo",2021-04-20 23:04:47
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 23:09:25
UK experience is once 40% of the population is surpassed the vaccine starts to have an effect on the population new cases. Many health units in Ontario are on that cusp. Our unit is at approx 37%. https://t.co/nlPdPyIHVA,2021-04-20 23:03:39
"RT @SkyNews: #COVID19 vaccine uptake has tripled among ethnic minority communities since February, says Dr Nikki Kanani, medical director o…",2021-04-20 23:11:44
RT @IkNet: Ik hoop zo dat Nederlandse ouders wel tien keer nadenken voordat ze hun kind laten inenten met een experimenteel vaccin. Dit kin…,2021-04-20 23:11:56
"RT @JohnMappin: The French clearly aren't entirely as stupid as one gives them credit for.

Well played the French Frogs 🐸🐸🐸

No takers for…",2021-04-20 23:02:32
"Ik hoop zo dat Nederlandse ouders wel tien keer nadenken voordat ze hun kind laten inenten met een experimenteel vaccin. Dit kindje was twee jaar, had geen onderliggend lijden en stierf binnen een week na vaccinatie met #Pfizer 
https://t.co/Tn1ANWgJwo",2021-04-20 23:08:51
https://t.co/4zodEoJvBu,2021-04-20 23:09:35
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:00:42
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 23:01:02
"RT @EasyWorldNews: Astrazeneca Covid vaccine Q&amp;A: What we know about blood clots, side effects and risks for under-30s - https://t.co/mPItj…",2021-04-20 23:03:11
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:06:30
"RT @Coronavirusgoo1: Early figures in the UK:

For every 2,300 patients admitted to hospital with Covid, only 1 had the vaccine at least 3…",2021-04-20 23:13:12
"Astrazeneca Covid vaccine Q&amp;A: What we know about blood clots, side effects and risks for under-30s - https://t.co/mPItji4zW9: The UK medicines regulator says the benefits of the AstraZeneca vaccine continue to outweigh… https://t.co/8h5vcqptSn #unitedkingdom #scotland #england https://t.co/FLlxOM6jOW",2021-04-20 23:02:17
"Yikes.
Revelation 16:2 much?

People who got Pfizer vaccine in Israel later developed shingles https://t.co/6wqF41IOgz via @MailOnline",2021-04-20 23:06:22
"بعد قرائتي لوثيقة تغيير السلوك المجتمعي الصادرة  من ""وحدة تغيير السلوك"" التابعة لمجلس المملكة المتحدة UK - Council لاقناع الشعب بالتطعيم 💉💉💉

عرفت كيف يتم غسل العقول بطرق ملتوية

https://t.co/iod50wiDi3 https://t.co/1I8UVzZe7k",2021-04-20 23:01:37
"RT @EasyWorldNews: Astrazeneca Covid vaccine Q&amp;A: What we know about blood clots, side effects and risks for under-30s - https://t.co/mPItj…",2021-04-20 23:03:09
RT @zeynep: Thousands of retweets for implying a “5X” surge of B1617 variant is related to school openings in the UK—and rising despite vac…,2021-04-20 23:05:23
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:02:36
RT @gucciya234: قامت صحيفة daily express البريطانية بانتقاد وثيقة “تغيير السلوك” الصادرة من UK-Council لحث الشعب على اخذ لقاح تجريبي ووصفته…,2021-04-20 23:04:22
"RT @BradenDavy: ‘Delusional’ Nicola Sturgeon refuses to credit the Union for vaccine success

https://t.co/BbsBgnMJAD",2021-04-20 23:09:14
"قامت صحيفة daily express البريطانية بانتقاد وثيقة “تغيير السلوك” الصادرة من UK-Council لحث الشعب على اخذ لقاح تجريبي ووصفتها بالحرب النفسية!

نشر الخبر بتاريخ ١٩ ابريل ٢٠٢١

https://t.co/LrjmsBbilY",2021-04-20 23:01:38
RT @Stan2415loveu: https://t.co/1NHnJECvsp,2021-04-20 23:13:15
"RT @gucciya234: بعد قرائتي لوثيقة تغيير السلوك المجتمعي الصادرة  من ""وحدة تغيير السلوك"" التابعة لمجلس المملكة المتحدة UK - Council لاقناع ا…",2021-04-20 23:04:25
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:04:13
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:00:45
"RT @AndyBird21: NO VIRUS HAS BEEN ISOLATED THEREFORE DOESN’T EXIST. 

https://t.co/prl9cS9uP4

THE GOVERNMENT HAVE GIVEN LIABILITY IMMUNITY…",2021-04-20 23:10:54
"'Medical Apartheid': 1,200 UK Christian Leaders Warn Vaccine Passports Will Lead to 'Surveillance State' https://t.co/xs0hb7AW7u",2021-04-20 23:11:57
RT @IkNet: Ik hoop zo dat Nederlandse ouders wel tien keer nadenken voordat ze hun kind laten inenten met een experimenteel vaccin. Dit kin…,2021-04-20 23:14:00
"RT @James_Thorburn: Shingles may be a rare side effect of the Pfizer-BioNTech coronavirus vaccine, a new study claims. Researchers in Israe…",2021-04-20 23:05:35
"@CabbagetownOrff @CTVNews Yes, and dont forget the Ethanol as well.  Section 6.1 shows the ingredients. Not for me.
https://t.co/SFYTbx2Br3",2021-04-20 23:08:47
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 23:12:40
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 23:09:20
"RT @Goldie6473: @N_F_T_W Also news from Israel
https://t.co/12jgxv9dHP",2021-04-20 23:04:40
"RT @EasyWorldNews: Astrazeneca Covid vaccine Q&amp;A: What we know about blood clots, side effects and risks for under-30s - https://t.co/mPItj…",2021-04-20 23:05:11
"RT @DailyExposeNews: ""The question was ‘Why does the Government and it’s scientific advisors so desperately want to vaccinate every man, wo…",2021-04-20 23:06:30
J&amp;J asked other #vaccine makers to join a study of blood clot risks https://t.co/dIkwctndSj via @MailOnline,2021-04-20 23:05:30
"RT @mabarnier: “Niña de 2 años que formó parte de los ensayos clínicos que se están llevando a cabo en niños a partir de los 6 meses, lamen…",2021-04-20 23:02:30
RT @Digital_Telecom: Google Cloud unveils AI contact center focused on vaccine equity https://t.co/9Qrop0uap2,2021-04-20 23:01:55
"RT @thereclaimparty: A must read from @AlanVibe. 

Great to see big names in hospitality coming together to launch #OpenForAll and stand ag…",2021-04-20 23:11:20
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:02:20
"RT @Goldie6473: @N_F_T_W Also news from Israel
https://t.co/12jgxv9dHP",2021-04-20 23:04:16
"RT @DailyExposeNews: ""The question was ‘Why does the Government and it’s scientific advisors so desperately want to vaccinate every man, wo…",2021-04-20 23:12:42
"RT @gucciya234: بعد قرائتي لوثيقة تغيير السلوك المجتمعي الصادرة  من ""وحدة تغيير السلوك"" التابعة لمجلس المملكة المتحدة UK - Council لاقناع ا…",2021-04-20 23:10:40
"RT @mabarnier: “Niña de 2 años que formó parte de los ensayos clínicos que se están llevando a cabo en niños a partir de los 6 meses, lamen…",2021-04-20 23:03:40
"RT @mipardudire: WORRIED✝️✝️ WORRISOME ✝️✝️

A propósito de este tweet 
https://t.co/msBcLXMqrg en donde Andrea nos alerta sobre los recien…",2021-04-20 23:10:55
"RT @DailyExposeNews: The Authorities have managed to activate the most powerful and primitive human emotion in Brits, which causes one to b…",2021-04-20 23:02:17
"RT @cvkrishnan: The US has been blocking raw material exports and also along with UK, EU and others has been blocking #TRIPSwaiver that’ll…",2021-04-20 23:12:26
"RT @DCFreespiritDC: Uk - 1 femme déclare qu'elle se sentait comme 1 créature dans le film d' horreur de #sciencefiction  ""Alien"" quand elle…",2021-04-20 23:01:37
"RT @AWinningFeeling: @TurtiainenAno AstraZenecan uhreja. #koronarokote
† https://t.co/53l6FAllfp
† https://t.co/E0cCowQaPL
† https://t.co/s…",2021-04-20 22:56:11
"RT @mattprescott: When one EXTREMELY RICH and POWERFUL person dies of COVID, despite having had two VACCINE JABS, we will see the UK adopt…",2021-04-20 22:53:49
RT @ThrombosisUK: -Updated- (18 April '21) British living guidance on post vaccine thrombosis &amp; thrombocytopenia (VITT) based on daily disc…,2021-04-20 22:56:13
"RT @spectatorindex: COVID-19 vaccine doses given per 100 people.

Israel: 119
UAE: 95
Chile: 67
UK: 61
US: 60
Spain: 26
Germany: 25
Canada:…",2021-04-20 22:52:21
"@hcode11 بعد قرائتي لوثيقة تغيير السلوك المجتمعي الصادرة  من ""وحدة تغيير السلوك"" التابعة لمجلس المملكة المتحدة UK - Council لاقناع الشعب بالتطعيم 💉

عرفت كيف يتم غسل العقول بطرق ملتوية 

https://t.co/iod50wiDi3 https://t.co/49aPo6yyO3",2021-04-20 22:45:08
"RT @bloodcancer_uk: 💉 Do people with #myeloma have an antibody response to the Covid vaccine?

A new study published in @TheLancetHaem has…",2021-04-20 22:51:30
Its good to see Nippy's memory has improved. She seems all over the decisions that led to the wildly successful UK vaccine procurement programme from last year despite running a country while presenting her daily talk show.,2021-04-20 22:53:45
"RT @KatieCorlett1: @DHSgov Ridiculous!! @LovesNotTourism LoveIsNotTourism @Loveisnecessity @LoveIsEssentiaI Negative Covid tests, vaccine p…",2021-04-20 22:45:14
"RT @gucciya234: @hcode11 بعد قرائتي لوثيقة تغيير السلوك المجتمعي الصادرة  من ""وحدة تغيير السلوك"" التابعة لمجلس المملكة المتحدة UK - Council…",2021-04-20 22:45:50
"Statement from @FSRH_UK
No evidence to stop COCP/patch/ring prior to Astra-Zeneca vaccine https://t.co/N21L5HeckB",2021-04-20 22:48:30
"RT @MattHancock: Thanks to our national effort, there are now under 2,000 Covid patients across the UK for the first time since September…",2021-04-20 22:58:13
RT @GillianMcKeith: https://t.co/Wh49vQtNwu,2021-04-20 22:54:35
https://t.co/pR1eNzsORz,2021-04-20 22:49:45
"RT @DailyExposeNews: ""The question was ‘Why does the Government and it’s scientific advisors so desperately want to vaccinate every man, wo…",2021-04-20 22:50:48
RT @zeynep: Thousands of retweets for implying a “5X” surge of B1617 variant is related to school openings in the UK—and rising despite vac…,2021-04-20 22:45:40
RT @saveourrightsuk: We want to reach as many people as we possibly can. We know there are hundreds of thousands of people against vaccine…,2021-04-20 22:57:45
"RT @mattprescott: When one EXTREMELY RICH and POWERFUL person dies of COVID, despite having had two VACCINE JABS, we will see the UK adopt…",2021-04-20 22:47:31
"RT @spectatorindex: COVID-19 vaccine doses given per 100 people.

Israel: 119
UAE: 95
Chile: 67
UK: 61
US: 60
Spain: 26
Germany: 25
Canada:…",2021-04-20 22:54:55
"RT @ter_borgh: Schokkende cijfers van #AstraZeneca Vaccine VK.

4325 - Hartaandoeningen
472 - Overledenen
87 - Hartaanvallen
15 - Miskramen…",2021-04-20 22:52:28
"RT @justine_nolan: Vaccine nationalism = vaccine inequity. Australia, US, UK &amp; Eur remain opposed to a vaccine waiver to allow developing c…",2021-04-20 22:47:39
"Finally the UK has announced medication against COVID, Scientists and in the know people have been waiting the announcement for months. I assume the reason why the government hasn't announced medication plans is due to not wanting to affect the potential of the vaccine takeup.",2021-04-20 22:50:05
RT @GillianMcKeith: https://t.co/Wh49vQtNwu,2021-04-20 22:58:12
"RT @InfoNewsABC: 🔴 Muere una niña de 2 años seis días después de recibir la vacuna de Pfizer.
La relación causa-efecto es evidente, ya que…",2021-04-20 22:52:48
RT @cahn_gm: #CAHN is encouraging the members of our #black #community to take up the Vaccine as this is a viable option to fight against C…,2021-04-20 22:45:18
"RT @CraigMirage: 95,000 UK Severe Adverse Reactions Cases From Pfizer Jab !

https://t.co/FxesSqvT0w",2021-04-20 22:50:00
@SkyNewsAust Meanwhile... J&amp;J works the same as AZ. https://t.co/feQ5G5Mfp1,2021-04-20 22:51:23
"@conceredtrace @Rod_Humphris Give me a bloody second, you impatient person! Here you go

https://t.co/C41KY2o1yz",2021-04-20 22:45:49
RT @__ambell: This is 2nd interview in as many days where FM has claimed an Independent Scotland would have done just as well with vaccine…,2021-04-20 22:47:24
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:47:02
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 22:44:48
RT @Stan2415loveu: https://t.co/1NHnJECvsp,2021-04-20 22:49:53
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:44:38
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 22:50:49
"@EricCir62379716 None 👇🏾

The vaccine rollout was 100% dealt with by the UK government 

But keep tweeting to show off your idiocy https://t.co/Iw99S0omud",2021-04-20 22:50:48
"@NeilClark66 The government has very quietly launched a call for evidence ending 2 May please register your views 

You will need to upload a word ODT or rtf doc 
#NoVaccinePassportsAnywhere 
#NoMandatoryVaccine 

https://t.co/O01srcN99J",2021-04-20 22:49:21
"RT @mabarnier: “Niña de 2 años que formó parte de los ensayos clínicos que se están llevando a cabo en niños a partir de los 6 meses, lamen…",2021-04-20 22:56:44
"RT @InfoNewsABC: 🔴 Muere una niña de 2 años seis días después de recibir la vacuna de Pfizer.
La relación causa-efecto es evidente, ya que…",2021-04-20 22:56:50
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 22:54:01
"RT @DailyExposeNews: Pfizer C0 VI-D -19 Jab Child Trial kills 2 year-old Girl
( Video by @DentyandShaz ) https://t.co/831t2ClLpX",2021-04-20 22:45:14
"RT @Coronavirusgoo1: Early figures in the UK:

For every 2,300 patients admitted to hospital with Covid, only 1 had the vaccine at least 3…",2021-04-20 22:47:53
RT @Vedanta21: @MPinchwife @conspiracyguy78 https://t.co/vHj5nQJKZh,2021-04-20 22:50:13
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 22:54:17
"RT @benjanun_s: Put the US, UK, and other countries that are voting to hold vaccine patents on trial for crimes against humanity :) https:/…",2021-04-20 22:57:54
"RT @ChrisMusson: Well, this is a bit spicier than the TV debates

A visibly furious Nicola Sturgeon at @NUSScotland hustings insists an ind…",2021-04-20 22:48:43
"RT @Goldie6473: @N_F_T_W Also news from Israel
https://t.co/12jgxv9dHP",2021-04-20 22:53:49
RT @JohnFerry18: If we had gone Indy in 2014 Scotland would most likely have found itself outside of both UK and EU vaccine programmes now.…,2021-04-20 22:51:15
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:54:28
"Phase 3 trials show AstraZeneca COVID vaccine has up to 90% efficacy!
Oddly enough the 3 trails were done in the UK, Brazil, South Africa were the new double variants came from! Coincidence? 

 https://t.co/bcbroLVEeW",2021-04-20 22:46:14
"RT @InfoNewsABC: 🔴 Muere una niña de 2 años seis días después de recibir la vacuna de Pfizer.
La relación causa-efecto es evidente, ya que…",2021-04-20 22:50:28
Everyone aged 45 and over can get the COVID-19 vaccine. You can book appointments via the National Booking System for a vaccination centre or pharmacy now or wait to be invited to go to a local NHS service. To book please visit: https://t.co/CXeTujezEA https://t.co/GVkG9SsNnn,2021-04-20 23:00:00
RT @DailyExposeNews: It’s so important we get this article trending after the hideous announcement from Hancock and the authorities that “C…,2021-04-20 22:55:00
RT @blah_baa: #UKCovid19 #BorisJohnson #Dailybriefing UK gov going to allow a 3rd wave - need to trial the vaccine efficacy? That’s why the…,2021-04-20 22:54:38
RT @DailyExposeNews: BREAKING - Government document discovered which details disgusting tactics used to coerce and manipulate the general p…,2021-04-20 22:50:02
RT @Vedanta21: @MPinchwife @conspiracyguy78 https://t.co/vHj5nQJKZh,2021-04-20 22:49:37
"RT @TomSav67: John Foley, un étudiant en médecine de 21 ans est décédé un jour après avoir reçu le vaccin J&amp;J.
Il laissant sa famille dévas…",2021-04-20 22:47:49
"RT @MattHancock: Thanks to our national effort, there are now under 2,000 Covid patients across the UK for the first time since September…",2021-04-20 22:51:51
RT @SteamboatLion: @PlansRjp @monica_2978 @GladysB The vaccine stops 95% of people getting it. It stops the other 5% getting seriously ill.…,2021-04-20 22:45:23
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:51:03
"RT @PoliticsPollss: Michael Gove is visiting Israel to study a COVID ""green pass"" smartphone app that could soon be the model for vaccine p…",2021-04-20 22:59:36
"A Las Vegas woman, 18, was placed in a coma &amp; had to undergo 3 brain surgeries for blood clots one week after getting the Johnson &amp; Johnson COVID vaccine.

Isn't J&amp;J still settling lawsuits over their
killing people with their Asbestos infused Baby Powder?
https://t.co/jMytDnuIxj",2021-04-20 22:59:08
"RT @CovidBlindWife: My wifes treatment for blindness ended unsuccessfully yesterday #AstraZenaca #vaccine
We’re not aware of any other opti…",2021-04-20 22:58:58
@TJ0055 @DianneAbacus @itvnews https://t.co/zRhB0ZYmvZ,2021-04-20 22:45:32
"@Cecilysaunder18 Six died from the vaccine ??? UK have had around 200 die after taking the vaccine but it the vaccine did not kill them, where were these six located as that claim sounds like fake news.",2021-04-20 22:51:23
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:58:28
Covid: Six with autoimmune conditions developed shingles after Pfizer vaccine | Daily Mail Online https://t.co/yrmwnHTs8v,2021-04-20 22:48:04
"RT @TomSav67: A woman in the UK goes to a doctor appointment for her heart condition and her doctor gives her the covid-19 vaccine

She suf…",2021-04-20 22:53:52
"RT @kent_keith: UK Gov. document reveals disgusting tactics used to coerce Brits into having experimental COVID-19 Vaccine – Daily Expose
W…",2021-04-20 22:50:17
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:50:57
@conceredtrace @Rod_Humphris https://t.co/5jhyV4nAWC,2021-04-20 22:48:21
"RT @SkyNews: #COVID19 vaccine uptake has tripled among ethnic minority communities since February, says Dr Nikki Kanani, medical director o…",2021-04-20 22:45:31
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 23:00:03
"RT @Coronavirusgoo1: Early figures in the UK:

For every 2,300 patients admitted to hospital with Covid, only 1 had the vaccine at least 3…",2021-04-20 23:00:01
"RT @WalleyRay: Covid-19: Pregnant women should be offered Pfizer or Moderna vaccine, says UK advisory committee | The BMJ  https://t.co/hp6…",2021-04-20 22:46:01
"RT @PoliticsPollss: Michael Gove is visiting Israel to study a COVID ""green pass"" smartphone app that could soon be the model for vaccine p…",2021-04-20 22:59:16
"RT @MattHancock: Thanks to our national effort, there are now under 2,000 Covid patients across the UK for the first time since September…",2021-04-20 22:48:00
"RT @TelGlobalHealth: World faces a 'moral test' over vaccine sharing, warns Greta Thunberg https://t.co/hO5B65QoRr",2021-04-20 22:48:29
"RT @EssexPR: Originally , 60 of us in Hospitality,with some very big names and operators, signed this charter to state WE WILL NOT accept V…",2021-04-20 22:54:16
RT @CarryOnMargate: Woman had three brain surgeries due to blood clots after J&amp;J vaccine https://t.co/uXChMCDv9u via @MailOnline,2021-04-20 22:53:47
@ChrisMusson @AgentP22 @NUSScotland What a lying toad this creature is.  She lives in a fantasy world and seems to forget what she has said in the past.   https://t.co/LipoS6P8mB,2021-04-20 22:45:15
