full_text,created_at
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 22:16:44
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 19:12:39
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 20:45:24
"RT @CrohnsColitisUK: Winter is coming … so if you have #Crohns or #Colitis, don’t forget to get your flu jab!
https://t.co/NE1JZSt9vp https…",2017-10-20 19:46:42
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 20:03:29
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 19:44:00
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 19:34:52
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 20:37:20
That's why we should be giving boys the HPV vaccine and not just girls...it's already done in US and Australia. Wake up UK 🇬🇧 https://t.co/cFLLhA68E8,2017-10-20 22:09:27
@PHE_uk @leicesterliz #FluJab #Democracy 'Many cell lines used for #vaccine production have a potentially strong tumorigenic #character.' https://t.co/OccTRTosch https://t.co/Zw4L6OlqqY,2017-10-20 21:56:31
RT @BarnsleyCouncil: All pregnant women in Barnsley are eligible for the flu jab. It’s free because you need it. https://t.co/VE5aSiEsLx #f…,2017-10-20 20:55:52
"More vaccine bullshit!
#bigpharmadrugpushers 
 https://t.co/ganYPaY5Ya",2017-10-20 21:19:06
"https://t.co/0wsJgqgXm0
ROI next year? @SimonHarrisTD",2017-10-20 22:20:21
RT @NHSChoices: Children aged 2 or 3 can get the free flu nasal spray from their GP  #StayWellThisWinter https://t.co/vLnDk5A8Tl https://t.…,2017-10-20 18:33:48
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 19:19:05
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 20:46:05
"If you're pregnant, you need the flu jab now. Speak to your GP, pharmacist or midwife today #StayWellThisWinter https://t.co/ND5N3RiRyX https://t.co/WiYVU3F34t",2017-10-20 18:00:38
Children aged 2 or 3 can get the free flu nasal spray from their GP https://t.co/yTZ7SEYSSj #StayWellThisWinter https://t.co/WrHxBw1X7y,2017-10-20 19:31:26
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 21:43:01
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 19:55:09
RT @carerssupportWL: #DidYouKnow carers are entitled to free #flu vaccination through their GP take a look at https://t.co/jbncRwnt3L or as…,2017-10-20 22:46:57
"RT @GlosCC: The  flu nasal spray for children  is easy, quick and painless #StayWellThisWinter https://t.co/4YuJnmYJoh https://t.co/JANuL7W…",2017-10-20 21:34:46
RT @BetterHealthCCC: If you are eligible for the flu vaccine get it now – it’s free because you need it https://t.co/kled6UTlgN #StayWellTh…,2017-10-20 18:55:36
RT @NHSChoices: Children aged 2 or 3 can get the free flu nasal spray from their GP  #StayWellThisWinter https://t.co/vLnDk5A8Tl https://t.…,2017-10-20 21:07:55
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 20:15:29
"The  flu nasal spray for children  is easy, quick and painless #StayWellThisWinter https://t.co/4YuJnmYJoh https://t.co/JANuL7Wvvg",2017-10-20 20:35:25
Be a Flu Fighter and stop the flu virus spreading this winter! Visit https://t.co/pKwOVLCcsY for more info on the flu jab. https://t.co/KYaAMZRvh5,2017-10-20 18:01:31
Children aged 2 or 3 can get the free flu nasal spray from their GP https://t.co/twpCbnMfXM #StayWellThisWinter https://t.co/k2cYbwgcPU,2017-10-20 18:45:25
RT @NHSKernow: Children aged 2 or 3 can get the free flu nasal spray from their GP https://t.co/twpCbnMfXM #StayWellThisWinter https://t.co…,2017-10-20 19:24:10
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 19:21:59
If you are eligible for the flu vaccine get it now – it’s free because you need it https://t.co/ezdzcZq9vI #StayWellThisWinter #Cumbria https://t.co/9FGIgny5Fu,2017-10-20 18:55:18
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 19:06:06
$AGEN - FDA Approves GSK's Shingles Vaccine with Agenus' QS-21 Stimulon® Adjuvant https://t.co/mneYPPe9FL,2017-10-20 23:02:02
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 18:10:37
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 18:39:41
RT @NHSEngland: Children aged 2 or 3 can get the free flu nasal spray from their GP #StayWellThisWinter https://t.co/DCpKvRuC6q https://t.c…,2017-10-20 19:20:39
RT @calderdaleccg: The flu jab is the safest way to protect you and your baby from flu. Contact your GP or a pharmacist now. Info: https://…,2017-10-20 18:17:30
RT @GM_HSC: If your little one gets flu it can take its toll on you too! Children aged 2 or 3 can get a free flu vaccine https://t.co/q8aUB…,2017-10-20 21:29:34
"At Winter Roadshow, 10am-4pm, Tues 24 Oct, Victoria Square, learn about the flu vaccine #ThinkFluBolton @BoltonCVS https://t.co/ssZ1vO6V6O https://t.co/gHz82kqpem",2017-10-20 19:39:24
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 18:30:48
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 19:03:46
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 20:27:35
RT @NHSKernow: Children aged 2 or 3 can get the free flu nasal spray from their GP https://t.co/twpCbnMfXM #StayWellThisWinter https://t.co…,2017-10-20 18:50:38
"RT @NHSEnglandLDN: The #flu nasal spray for children  is easy, quick and painless. https://t.co/vqO679Zy9N #StayWellThisWinter https://t.co…",2017-10-20 21:29:56
RT @BritSocHaem: Doubts over flu vaccine for leukaemia patients: https://t.co/DQg0ft1vW5 #Leukaemia #Leukemia,2017-10-20 15:06:09
RT @stevescrutton: The Failure of Conventional drug/vaccine-based Medicine. Why we must move to more effective safer medical therapies http…,2017-10-20 15:16:20
RT @NHSEPLO: Ignore the rumours – check the facts on flu vaccination from the NHS  https://t.co/pLgeAWIbYA #StayWellThisWinter https://t.co…,2017-10-20 16:46:40
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:18:10
RT @BactiVac: Vaccine development to bacterial pathogens included in the themes of the @wellcomeamr PhD programme. UK &amp; EU nationals eligib…,2017-10-20 15:40:25
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:05:27
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 14:18:08
RT @IoWNHSTrust: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/cJq7…,2017-10-20 16:11:50
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:57:02
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:50:40
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 17:48:49
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 14:57:15
"The  flu nasal spray for children is easy, quick and painless #StayWellThisWinter https://t.co/B45gzOPx20 https://t.co/2ivZ6ra2d4",2017-10-20 15:45:08
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:52:01
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:47:32
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:46:56
RT @rutlandcouncil: Help protect yourself from serious flu complications by getting the free flu jab now: https://t.co/JeEQGwbpGV #StayWell…,2017-10-20 15:58:50
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:03:24
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:59:14
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 14:48:47
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:49:11
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 17:53:55
"The flu nasal spray for children is easy, quick and painless and protects them from flu.   #StayWellThisWinter  https://t.co/22UgGcF7Br https://t.co/GRmLMmmtUs",2017-10-20 14:30:55
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:47:45
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:21:00
The flu jab is the safest way to protect you &amp; your baby from flu. Contact your GP or pharmacist #StayWellThisWinter https://t.co/bBaN6Z8rUd https://t.co/6ce3Cr3c1u,2017-10-20 16:33:02
RT @locksidemedical: The flu vaccine doesn’t contain the flu bug. It can not give you flu. #mythbusting #flujab https://t.co/89AY1Gi9SG,2017-10-20 17:17:42
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:48:38
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 17:34:01
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 16:40:01
RT @WestHertsNHS: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter Link: https://t.…,2017-10-20 15:46:50
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 16:05:02
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 17:07:17
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 16:25:28
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:47:04
RT @NHSChoices: Children aged 2 or 3 can get the free flu nasal spray from their GP  #StayWellThisWinter https://t.co/vLnDk5A8Tl https://t.…,2017-10-20 16:45:38
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 14:12:27
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:49:12
Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter: https://t.co/KVG8G2k1o8 https://t.co/APAMSrY1ZB,2017-10-20 16:01:01
RT @BwDCCG: Is your child booked in for a flu nasal spray at school? Here are the facts from #NHS https://t.co/wtyUlGsooc  #StayWellThisWin…,2017-10-20 17:43:52
RT @PeetAnita: Great news NHS England grant free flu jabs for non NHS staff i.e. Social Care staff https://t.co/nM6SA6cM9V,2017-10-20 16:50:45
Did you know that pregnant women are eligible for a free #flu vaccine? Find out more:  https://t.co/DQRUOB2Fub #StayWellThisWinter https://t.co/42uGue76Yd,2017-10-20 15:00:02
RT @NHSSwaleCCG: The flu can be horrible for little children and they can easily spread it round the whole family https://t.co/wplL9MYAvM #…,2017-10-20 14:38:50
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 15:10:30
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:45:12
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 14:05:02
The #fluvaccine can help protect your child from flu and also reduce the chance of flu spreading to others https://t.co/WRcg7acdiz https://t.co/JgMnD9a8dr,2017-10-20 13:54:34
RT @EastLancsCCG: Is your child booked in for a flu nasal spray at school? Here are the facts from #NHS https://t.co/QwhjJxqWRC  #StayWellT…,2017-10-20 17:44:04
The annual fight against flu has started across Oxfordshire. Find out how to get your flu vaccination https://t.co/UdRFt1yoIV https://t.co/UgwJmNzZQA,2017-10-20 15:03:45
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:45:28
Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/UdmwNcfsf0 https://t.co/iEMTYgLeWK,2017-10-20 17:01:45
Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/cJq7kvOMlp https://t.co/QdFmMP3mbQ,2017-10-20 16:00:03
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:59:41
The flu jab is the safest way to protect you and your baby from flu. Contact your GP or a pharmacist now https://t.co/SizubFwdFk https://t.co/tN11n5JqdS,2017-10-20 14:20:56
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 17:32:35
RT @ABPI_UK: Find out how our industry is advancing vaccine technologies and extending the benefits to everyone #FluAware2017 https://t.co/…,2017-10-20 14:34:29
RT @StockportMBC: Booking your flu vaccine is easy. Use this website to find the number of your GP or the nearest pharmacy  👉 https://t.co/…,2017-10-20 15:04:26
"RT @NHSBuryCCG: For children aged 2 - 3, the flu vaccine is not an injection, just a quick nasal spray. #staywellthiswinter https://t.co/7b…",2017-10-20 14:28:39
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:47:34
The Failure of Conventional drug/vaccine-based Medicine. Why we must move to more effective safer medical therapies https://t.co/lazqHDNcJf,2017-10-20 14:41:24
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 17:33:33
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:06:01
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:04:15
RT @NHSChoices: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter https://t.co/k82fJ…,2017-10-20 17:12:55
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:53:33
"Work in Care Sector?  Make sure you get your free 'flu jab soon
https://t.co/t6wm9IzDtF",2017-10-20 14:48:20
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:54:13
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:44:32
Carers encouraged to get free flu vaccine - Maidenhead Advertiser: Maidenhead Advertiser Carers… https://t.co/yc1RMvslTR UK News Health,2017-10-20 14:17:41
"RT @NHSBuryCCG: For children aged 2 - 3, the flu vaccine is not an injection, just a quick nasal spray. #staywellthiswinter https://t.co/7b…",2017-10-20 17:42:26
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:37:32
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 16:56:51
"RT @PHE_uk: Around 3,500 people with a lung disease are killed by flu every winter. Ask GP or pharmacist about the free flu jab https://t.c…",2017-10-20 17:18:41
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:46:34
RT @hertscc: Help protect yourself from serious flu complications by getting the free flu jab now #StayWellThisWinter: https://t.co/KVG8G2k…,2017-10-20 17:34:06
Carers encouraged to get free flu vaccine https://t.co/KotnDqCiQH,2017-10-20 15:18:01
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:52:27
RT @NHSWandsworth: Help protect yourself from serious flu complications by getting the free flu jab now https://t.co/snFaHoQ0VK,2017-10-20 14:54:53
Respiratory RSV #vaccine to be trialled on unborn babies https://t.co/HPxfraktpw,2017-10-20 16:50:10
RT @DrRanj: Getting the #flu vaccination is important for the WHOLE family... and here’s why... https://t.co/WhQUi6JRjD,2017-10-20 14:17:04
Vaccine development to bacterial pathogens included in the themes of the @wellcomeamr PhD programme. UK &amp; EU nationals eligible. Apply 26/11 https://t.co/83eWWnPGcP,2017-10-20 15:16:53
RT @MaidenheadAds: Carers encouraged to get free flu vaccine https://t.co/KotnDqCiQH,2017-10-20 15:31:45
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:44:19
"RT @PHE_uk: Flu kills around 8,000 people with a long term condition every winter. Ask GP or pharmacist about the free flu jab https://t.co…",2017-10-20 15:56:20
RT @NHSHarlow: The flu jab is free to people with some long term conditions. Ask your GP or pharmacist about the flu jab today https://t.co…,2017-10-20 16:38:54
RT @NHSWandsworth: The flu jab is the safest way to protect mother &amp; baby against serious complications. Find out about getting the jab htt…,2017-10-20 14:54:40
